Plant #JA200000I;Junction #YN00009P;Service #PE000079K;-;5.96
Plant #JA200000I;Service #LM000036P;Cust #ER0001466K;-;9.04
Plant #JA200000I;Service #QZ000067S;Cust #XB0002640X;-;9.512
Plant #JA200000I;Service #YT000108D;Cust #DL0004194P;-;9.083
Plant #JA200000I;Service #BP000065G;Cust #CO0002554A;-;13.572
Plant #JA200000I;Service #RI000023B;Cust #FP0000990J;-;7.555
Plant #JA200000I;Service #RL000009I;Cust #LF0000337J;-;6.352
Plant #JA200000I;Service #OR000107L;Cust #HX0004138C;-;8.396
Plant #JA200000I;Service #II000004U;Cust #AZ0000146N;-;7.484
Plant #JA200000I;Service #LE000034D;Cust #BC0001387H;-;6.605
Plant #JA200000I;Service #RL000009I;Cust #XG0000350E;-;6.518
Plant #JA200000I;Service #KR000006F;Cust #LT0000221O;-;7.559
Plant #JA200000I;Service #KR000006F;Cust #IZ0000251M;-;7.402
Plant #JA200000I;Service #PZ000077W;Cust #ZS0003031Q;-;9.105
Plant #JA200000I;Service #KZ000113S;Cust #HA0004381A;-;6.611
Plant #JA200000I;Service #ZB000021C;Cust #DL0000902M;-;8.407
Plant #JA200000I;Service #VP000076J;Cust #QF0002981D;-;9.03
Plant #JA200000I;Service #RL000009I;Cust #VC0000344A;-;15.188
Plant #JA200000I;Service #YW000013G;Cust #DO0000521L;-;9.268
Plant #JA200000I;Service #RL000009I;Cust #XW0000326I;-;18.674
Plant #JA200000I;Service #OY000103K;Cust #EJ0004020V;-;9.237
Plant #JA200000I;Service #NV000027T;Cust #QV0001149H;-;7.408
Plant #JA200000I;Service #RL000009I;Cust #ND0000363A;-;8.749
Plant #JA200000I;Service #KZ000113S;Cust #JS0004385O;-;8.616
Plant #JA200000I;Service #EL000019K;Cust #NQ0000772D;-;16.18
Plant #JA200000I;Service #VJ000015T;Cust #XK0000566Z;-;8.611
Plant #JA200000I;Service #SJ000052W;Cust #AB0002007Z;-;7.181
Plant #JA200000I;Service #OY000103K;Cust #ZC0004022U;-;15.42
Plant #JA200000I;Service #YX000061G;Cust #KO0002331A;-;7.453
Plant #JA200000I;Service #YW000013G;Cust #WB0000519E;-;14.882
Plant #JA200000I;Service #KY000059T;Cust #RA0002298F;-;9.402
Plant #JA200000I;Service #CS000022E;Cust #VF0000960G;-;8.891
Plant #JA200000I;Service #MJ000016B;Cust #SD0000616E;-;7.352
Plant #JA200000I;Service #JB000098J;Cust #ZQ0003837F;-;7.46
Plant #JA200000I;Service #YW000010G;Cust #FX0000372D;-;7.212
Plant #JA200000I;Service #RI000023B;Cust #GB0001035T;-;8.441
Plant #JA200000I;Service #PE000079K;Cust #VD0003141K;-;6.305
Plant #JA200000I;Service #WG000043P;Cust #IL0001689Y;-;8.91
Plant #JA200000I;Service #ZA000028I;Cust #BT0001176V;-;7.862
Plant #JA200000I;Service #RR000012E;Cust #WE0000456G;-;7.193
Plant #JA200000I;Service #CS000022E;Cust #FR0000931K;-;8.734
Plant #JA200000I;Service #ZM000064F;Cust #DF0002510M;-;8.747
Plant #JA200000I;Service #XV000102G;Cust #AX0003974F;-;9.756
Plant #JA200000I;Service #FW000090Q;Cust #JH0003575J;-;7.38
Plant #JA200000I;Service #XV000102G;Cust #DU0004014L;-;8.773
Plant #JA200000I;Service #ZC000014H;Cust #RM0000534X;-;6.547
Plant #JA200000I;Service #OF000024C;Cust #DI0001063H;-;7.84
Plant #JA200000I;Service #QA000046L;Cust #WR0001824Z;-;7.253
Plant #JA200000I;Service #LK000099U;Cust #JB0003843X;-;9.053
Plant #JA200000I;Service #BZ000094Y;Cust #HQ0003702T;-;7.273
Plant #JA200000I;Service #KR000006F;Cust #PK0000241F;-;8.072
Plant #JA200000I;Service #SY000050P;Cust #DB0001987I;-;7.033
Plant #JA200000I;Service #RI000023B;Cust #KG0000998I;-;9.399
Plant #JA200000I;Service #TL000035A;Cust #FS0001415W;-;7.844
Plant #JA200000I;Service #CS000022E;Cust #JY0000916Y;-;6.592
Plant #JA200000I;Service #YT000108D;Cust #IW0004182S;-;19.624
Plant #JA200000I;Service #EI000005S;Cust #VR0000175J;-;7.078
Plant #JA200000I;Service #EL000019K;Cust #XC0000754W;-;9.446
Plant #JA200000I;Service #TY000048W;Cust #MP0001901J;-;7.495
Plant #JA200000I;Service #JG000069Y;Cust #OA0002693X;-;15.162
Plant #JA200000I;Service #TL000035A;Cust #HV0001429Y;-;8.6
Plant #JA200000I;Service #XD000078Q;Cust #SG0003102Q;-;9.732
Plant #JA200000I;Service #NG000025B;Cust #GQ0001095P;-;15.844
Plant #JA200000I;Service #AI000047N;Cust #II0001838W;-;7.76
Plant #JA200000I;Service #SY000050P;Cust #HL0001980A;-;19.65
Plant #JA200000I;Service #VJ000015T;Cust #ER0000562R;-;9.821
Plant #JA200000I;Service #YX000061G;Cust #SI0002359H;-;7.088
Plant #JA200000I;Service #PV000039Q;Cust #JN0001589V;-;19.016
Plant #JA200000I;Service #HV000091Y;Cust #VV0003611A;-;18.178
Plant #JA200000I;Service #XI000088T;Cust #BT0003519Y;-;8.685
Plant #JA200000I;Service #ZA000028I;Cust #ET0001171Y;-;7.654
Plant #JA200000I;Service #QX000044B;Cust #RB0001796E;-;8.517
Plant #JA200000I;Service #RR000012E;Cust #UY0000457L;-;8.579
Plant #JA200000I;Service #ZC000014H;Cust #JP0000540X;-;7.708
Plant #JA200000I;Service #SY000050P;Cust #YE0001985G;-;6.696
Plant #JA200000I;Service #DC000029A;Cust #YB0001193T;-;8.745
Plant #JA200000I;Service #RS000038B;Cust #PN0001534I;-;8.069
Plant #JA200000I;Service #EL000019K;Cust #AS0000753Y;-;7.1
Plant #JA200000I;Service #LE000034D;Cust #DN0001386I;-;7.873
Plant #JA200000I;Service #ZB000021C;Cust #BJ0000903Z;-;9.611
Plant #JA200000I;Service #KZ000113S;Cust #UM0004383H;-;7.07
Plant #JA200000I;Service #KR000006F;Cust #ZD0000233Q;-;12.782
Plant #JA200000I;Service #RL000009I;Cust #VX0000366R;-;14.528
Plant #JA200000I;Service #NV000027T;Cust #RS0001130Y;-;14.414
Plant #JA200000I;Service #CQ000110R;Cust #DU0004275J;-;19.686
Plant #JA200000I;Service #VJ000015T;Cust #WP0000578G;-;6.962
Plant #JA200000I;Service #CL000037L;Cust #PD0001501S;-;9.206
Plant #JA200000I;Service #YW000010G;Cust #EY0000370K;-;12.85
Plant #JA200000I;Service #RR000012E;Cust #XQ0000490E;-;8.076
Plant #JA200000I;Service #BF000020F;Cust #ZQ0000835B;-;8.439
Plant #JA200000I;Service #YW000010G;Cust #VV0000377R;-;7.947
Plant #JA200000I;Service #QZ000067S;Cust #UF0002669S;-;7.156
Plant #JA200000I;Service #NX000058G;Cust #BP0002219G;-;9.236
Plant #JA200000I;Service #YW000010G;Cust #NU0000380H;-;18.934
Plant #JA200000I;Service #OR000107L;Cust #VQ0004160X;-;15.652
Plant #JA200000I;Service #MJ000016B;Cust #TL0000641X;-;15.782
Plant #JA200000I;Service #LM000036P;Cust #KW0001479G;-;7.767
Plant #JA200000I;Service #QX000044B;Cust #SX0001783I;-;15.36
Plant #JA200000I;Service #NG000025B;Cust #CM0001108H;-;6.69
Plant #JA200000I;Service #JB000098J;Cust #OC0003831R;-;17.436
Plant #JA200000I;Service #XV000102G;Cust #KL0003970Y;-;9.798
Plant #JA200000I;Service #YW000013G;Cust #FI0000527A;-;8.503
Plant #JA200000I;Service #ZA000028I;Cust #ZB0001179Q;-;9.633
Plant #JA200000I;Service #ZA000028I;Cust #YH0001177W;-;7.944
Plant #JA200000I;Service #AI000047N;Cust #UU0001862R;-;18.19
Plant #JA200000I;Service #KY000059T;Cust #JN0002272I;-;7.577
Plant #JA200000I;Service #YT000108D;Cust #NL0004178U;-;8.354
Plant #JA200000I;Service #PV000039Q;Cust #LV0001601S;-;7.436
Plant #JA200000I;Service #KR000006F;Cust #MS0000216V;-;8.883
Plant #JA200000I;Service #BP000065G;Cust #JN0002583I;-;17.834
Plant #JA200000I;Service #WG000043P;Cust #XL0001721L;-;8.742
Plant #JA200000I;Service #BQ000073V;Cust #MY0002884P;-;18.434
Plant #JA200000I;Service #CS000083S;Cust #GT0003366M;-;8.634
Plant #JA200000I;Service #NR000112K;Cust #SX0004358V;-;7.962
Plant #JA200000I;Service #NR000112K;Cust #OE0004347H;-;19.526
Plant #JA200000I;Service #JS000063U;Cust #VS0002464G;-;7.698
Plant #JA200000I;Service #OI000072I;Cust #TE0002868C;-;8.868
Plant #JA200000I;Service #OS000071T;Cust #LE0002796S;-;8.579
Plant #JA200000I;Service #ZF000011T;Cust #EZ0000433I;-;7.848
Plant #JA200000I;Service #JX000082D;Cust #VN0003334I;-;7.365
Plant #JA200000I;Service #MX000087I;Cust #OG0003477L;-;8.018
Plant #JA200000I;Service #RR000012E;Cust #FT0000492R;-;17.69
Plant #JA200000I;Service #ZB000021C;Cust #DJ0000851G;-;8.963
Plant #JA200000I;Service #QA000046L;Cust #YS0001827R;-;6.646
Plant #JA200000I;Service #JG000069Y;Cust #IT0002696U;-;7.075
Plant #JA200000I;Service #HK000066Q;Cust #QX0002633U;-;8.183
Plant #JA200000I;Service #RO000089T;Cust #VO0003551A;-;8.932
Plant #JA200000I;Service #DC000029A;Cust #MI0001201W;-;7.852
Plant #JA200000I;Service #ZM000064F;Cust #YL0002526T;-;6.435
Plant #JA200000I;Service #RR000012E;Cust #GN0000498I;-;9.896
Plant #JA200000I;Service #ZA000062U;Cust #JH0002365Y;-;8.7
Plant #JA200000I;Service #BF000020F;Cust #XW0000812U;-;9.892
Plant #JA200000I;Service #II000004U;Cust #BX0000128R;-;8.277
Plant #JA200000I;Service #LE000034D;Cust #PB0001373N;-;9.249
Plant #JA200000I;Service #VP000097B;Cust #MA0003798D;-;9.644
Plant #JA200000I;Service #ZF000011T;Cust #XX0000436E;-;6.671
Plant #JA200000I;Service #QX000044B;Cust #HJ0001795M;-;6.942
Plant #JA200000I;Service #TX000040A;Cust #VR0001651B;-;8.73
Plant #JA200000I;Service #ZC000014H;Cust #NG0000552R;-;19.078
Plant #JA200000I;Service #EI000005S;Cust #DL0000174H;-;6.502
Plant #JA200000I;Service #LM000036P;Cust #AR0001482V;-;6.927
Plant #JA200000I;Service #OI000072I;Cust #YN0002840R;-;9.803
Plant #JA200000I;Service #CS000022E;Cust #WB0000922U;-;6.784
Plant #JA200000I;Service #NX000058G;Cust #UH0002247C;-;9.628
Plant #JA200000I;Service #CG000104Z;Cust #HM0004031V;-;6.578
Plant #JA200000I;Service #ZB000021C;Cust #SM0000882W;-;7.839
Plant #JA200000I;Service #ZA000028I;Cust #LD0001180E;-;8.541
Plant #JA200000I;Service #II000004U;Cust #TV0000135F;-;8.077
Plant #JA200000I;Service #CS000022E;Cust #QI0000927D;-;8.785
Plant #JA200000I;Service #LP000057W;Cust #IF0002186D;-;18.102
Plant #JA200000I;Service #CG000095I;Cust #TP0003717S;-;9.477
Plant #JA200000I;Service #NV000027T;Cust #KT0001152O;-;9.179
Plant #JA200000I;Service #BZ000094Y;Cust #KS0003688K;-;6.517
Plant #JA200000I;Service #ZF000011T;Cust #XF0000391G;-;6.88
Plant #JA200000I;Service #JX000082D;Cust #VB0003311L;-;6.814
Plant #JA200000I;Service #EI000005S;Cust #US0000180J;-;8.924
Plant #JA200000I;Service #ZA000028I;Cust #ZM0001175G;-;12.754
Plant #JA200000I;Service #CS000022E;Cust #CY0000956I;-;7.131
Plant #JA200000I;Service #RI000023B;Cust #ND0001026Y;-;7.862
Plant #JA200000I;Service #LA000051V;Cust #FC0002002E;-;15.8
Plant #JA200000I;Service #UR000106J;Cust #TE0004112V;-;8.258
Plant #JA200000I;Service #XV000102G;Cust #LI0004000F;-;9.206
Plant #JA200000I;Service #ZA000062U;Cust #HN0002372E;-;8.596
Plant #JA200000I;Service #MX000087I;Cust #HP0003485R;-;13.362
Plant #JA200000I;Service #WG000043P;Cust #ET0001749X;-;6.532
Plant #JA200000I;Service #KZ000113S;Cust #ET0004378M;-;7.598
Plant #JA200000I;Service #RC000074C;Cust #HQ0002940V;-;7.225
Plant #JA200000I;Service #ZF000011T;Cust #DA0000394O;-;9.243
Plant #JA200000I;Service #SP000070F;Cust #DJ0002759Z;-;7.81
Plant #JA200000I;Service #HM000045I;Cust #OV0001801N;-;6.837
Plant #JA200000I;Service #QX000044B;Cust #RJ0001774F;-;7.779
Plant #JA200000I;Service #SY000050P;Cust #XA0001976J;-;9.251
Plant #JA200000I;Service #TL000035A;Cust #QH0001412H;-;17.026
Plant #JA200000I;Service #YX000061G;Cust #NP0002339K;-;6.78
Plant #JA200000I;Service #BC000049Q;Cust #MT0001938L;-;8.842
Plant #JA200000I;Service #ZB000021C;Cust #VR0000907Y;-;13.84
Plant #JA200000I;Service #TL000035A;Cust #NC0001441P;-;6.957
Plant #JA200000I;Service #OF000024C;Cust #ZT0001088D;-;7.799
Plant #JA200000I;Service #II000004U;Cust #TK0000138Q;-;9.471
Plant #JA200000I;Service #VJ000015T;Cust #AS0000560S;-;6.977
Plant #JA200000I;Service #ZB000021C;Cust #NB0000863R;-;8.36
Plant #JA200000I;Service #EL000019K;Cust #OL0000755F;-;6.808
Plant #JA200000I;Service #RI000023B;Cust #DC0001039T;-;9.196
Plant #JA200000I;Service #ZM000064F;Cust #HY0002534R;-;18.34
Plant #JA200000I;Service #CS000083S;Cust #JN0003391W;-;9.743
Plant #JA200000I;Service #JS000063U;Cust #KF0002463R;-;8.63
Plant #JA200000I;Service #ZB000021C;Cust #PF0000853B;-;8.419
Plant #JA200000I;Service #HO000008Z;Cust #AD0000298O;-;12.646
Plant #JA200000I;Service #ZB000021C;Cust #AN0000875L;-;7.345
Plant #JA200000I;Service #BF000020F;Cust #KH0000801K;-;9.609
Plant #JA200000I;Service #LM000036P;Cust #YF0001483O;-;6.713
Plant #JA200000I;Service #NV000027T;Cust #CT0001155J;-;8.508
Plant #JA200000I;Service #QX000044B;Cust #FC0001761Q;-;14.328
Plant #JA200000I;Service #SY000050P;Cust #MQ0001981W;-;6.781
Plant #JA200000I;Service #WM000085Z;Cust #MY0003437Z;-;9.867
Plant #JA200000I;Service #KR000006F;Cust #NC0000247D;-;9.105
Plant #JA200000I;Service #II000004U;Cust #UX0000147K;-;7.991
Plant #JA200000I;Service #OF000024C;Cust #TW0001064F;-;9.366
Plant #JA200000I;Service #LP000057W;Cust #FV0002190S;-;8.014
Plant #JA200000I;Service #JX000082D;Cust #DE0003301Z;-;14.826
Plant #JA200000I;Service #NV000027T;Cust #GA0001142V;-;15.3
Plant #JA200000I;Service #XV000102G;Cust #XX0004007U;-;7.363
Plant #JA200000I;Service #BF000020F;Cust #NR0000792Y;-;6.403
Plant #JA200000I;Service #RL000009I;Cust #UN0000352B;-;9.077
Plant #JA200000I;Service #ZB000021C;Cust #BI0000871D;-;7.303
Plant #JA200000I;Service #SJ000052W;Cust #DO0002047V;-;9.785
Plant #JA200000I;Service #BZ000094Y;Cust #GD0003692J;-;8.111
Plant #JA200000I;Service #KZ000075M;Cust #BF0002958P;-;15.834
Plant #JA200000I;Service #CS000083S;Cust #XY0003360S;-;13.566
Plant #JA200000I;Service #ZB000021C;Cust #AJ0000869M;-;7.531
Plant #JA200000I;Service #PV000039Q;Cust #RM0001625Q;-;6.681
Plant #JA200000I;Service #SY000050P;Cust #QX0001975Q;-;19.774
Plant #JA200000I;Service #BF000020F;Cust #RT0000805R;-;9.578
Plant #JA200000I;Service #VJ000015T;Cust #BR0000556S;-;9.852
Plant #JA200000I;Service #DC000029A;Cust #MF0001200O;-;9.371
Plant #JA200000I;Service #RC000074C;Cust #QJ0002916J;-;9.5
Plant #JA200000I;Service #SP000070F;Cust #WM0002767R;-;7.68
Plant #JA200000I;Service #YO000093H;Cust #BH0003675Z;-;8.654
Plant #JA200000I;Service #CQ000110R;Cust #VP0004241W;-;9.445
Plant #JA200000I;Service #AI000047N;Cust #ZV0001864V;-;8.182
Plant #JA200000I;Service #VP000076J;Cust #LU0002974F;-;7.999
Plant #JA200000I;Service #MJ000016B;Cust #IM0000648B;-;7.634
Plant #JA200000I;Service #XI000088T;Cust #YL0003529B;-;7.601
Plant #JA200000I;Service #CQ000110R;Cust #TS0004293C;-;8.615
Plant #JA200000I;Service #HV000091Y;Cust #DF0003635Q;-;13.974
Plant #JA200000I;Service #MX000087I;Cust #HB0003503G;-;9.233
Plant #JA200000I;Service #NR000112K;Cust #LK0004324H;-;14.268
Plant #JA200000I;Service #PE000079K;Cust #TF0003112C;-;9.755
Plant #JA200000I;Service #MJ000016B;Cust #RF0000617Y;-;6.86
Plant #JA200000I;Service #EI000005S;Cust #UA0000190C;-;8.08
Plant #JA200000I;Service #RR000012E;Cust #ZV0000514Q;-;9.816
Plant #JA200000I;Service #MX000087I;Cust #JM0003482P;-;7.51
Plant #JA200000I;Service #HM000045I;Cust #MZ0001797J;-;6.958
Plant #JA200000I;Service #JS000063U;Cust #CB0002443F;-;16.088
Plant #JA200000I;Service #LE000034D;Cust #BI0001345B;-;8.991
Plant #JA200000I;Service #QZ000067S;Cust #LH0002658J;-;7.312
Plant #JA200000I;Service #EL000019K;Cust #RL0000745P;-;6.369
Plant #JA200000I;Service #DP000109X;Cust #AS0004228J;-;6.996
Plant #JA200000I;Service #PV000039Q;Cust #WC0001587O;-;9.083
Plant #JA200000I;Service #EL000019K;Cust #HT0000766Z;-;7.108
Plant #JA200000I;Service #NV000027T;Cust #UD0001129G;-;6.753
Plant #JA200000I;Service #KR000006F;Cust #PB0000231L;-;7.02
Plant #JA200000I;Service #WG000043P;Cust #WG0001740M;-;6.882
Plant #JA200000I;Service #ZA000062U;Cust #UR0002391S;-;9.691
Plant #JA200000I;Service #RI000023B;Cust #CS0001040U;-;7.061
Plant #JA200000I;Service #OF000024C;Cust #WX0001086S;-;9.184
Plant #JA200000I;Service #ZC000014H;Cust #XA0000532P;-;6.382
Plant #JA200000I;Service #BC000049Q;Cust #IA0001930U;-;9.561
Plant #JA200000I;Service #BZ000094Y;Cust #WP0003685U;-;8.058
Plant #JA200000I;Service #LP000057W;Cust #ZN0002175C;-;7.553
Plant #JA200000I;Service #WG000043P;Cust #LC0001695M;-;6.486
Plant #JA200000I;Service #BL000056F;Cust #BJ0002143A;-;7.319
Plant #JA200000I;Service #XI000088T;Cust #JF0003528Q;-;8.697
Plant #JA200000I;Service #TY000048W;Cust #OK0001884P;-;6.56
Plant #JA200000I;Service #NV000027T;Cust #DG0001156N;-;6.354
Plant #JA200000I;Service #MJ000016B;Cust #BN0000623R;-;6.95
Plant #JA200000I;Service #RL000009I;Cust #GE0000348Q;-;8.764
Plant #JA200000I;Service #LA000051V;Cust #IA0001996N;-;7.632
Plant #JA200000I;Service #OR000107L;Cust #MM0004126A;-;8.679
Plant #JA200000I;Service #LE000034D;Cust #WA0001371Q;-;8.857
Plant #JA200000I;Service #NR000112K;Cust #YF0004330V;-;19.758
Plant #JA200000I;Service #QA000046L;Cust #PC0001825Y;-;8.634
Plant #JA200000I;Service #HO000008Z;Cust #RL0000281U;-;7.658
Plant #JA200000I;Service #II000004U;Cust #ZR0000132V;-;7.031
Plant #JA200000I;Service #PZ000077W;Cust #OB0003004V;-;15.226
Plant #JA200000I;Service #TY000048W;Cust #RI0001899F;-;13.972
Plant #JA200000I;Service #CJ000080R;Cust #CV0003163W;-;6.568
Plant #JA200000I;Service #CG000095I;Cust #EC0003739P;-;8.003
Plant #JA200000I;Service #SJ000052W;Cust #RQ0002024X;-;12.648
Plant #JA200000I;Service #AO000096U;Cust #UC0003754Z;-;9.01
Plant #JA200000I;Service #II000004U;Cust #XA0000151N;-;9.329
Plant #JA200000I;Service #LA000051V;Cust #QM0001995D;-;8.885
Plant #JA200000I;Service #RI000023B;Cust #UL0000975H;-;16.23
Plant #JA200000I;Service #ZA000062U;Cust #SU0002385L;-;15.256
Plant #JA200000I;Service #AI000047N;Cust #UK0001858M;-;14.87
Plant #JA200000I;Service #DP000109X;Cust #ZE0004209A;-;7.271
Plant #JA200000I;Service #ZF000011T;Cust #TC0000397O;-;8.563
Plant #JA200000I;Service #RR000012E;Cust #QV0000479H;-;9.527
Plant #JA200000I;Service #PZ000077W;Cust #FV0003054Z;-;6.714
Plant #JA200000I;Service #DC000029A;Cust #KH0001186J;-;9.325
Plant #JA200000I;Service #DC000029A;Cust #WO0001183U;-;9.649
Plant #JA200000I;Service #QA000046L;Cust #JI0001826W;-;7.039
Plant #JA200000I;Service #TX000040A;Cust #GF0001660Y;-;9.616
Plant #JA200000I;Service #ZF000011T;Cust #GD0000415F;-;9.892
Plant #JA200000I;Service #SP000070F;Cust #XP0002763D;-;12.774
Plant #JA200000I;Service #II000004U;Cust #HM0000155H;-;17.31
Plant #JA200000I;Service #II000004U;Cust #HJ0000156C;-;18.094
Plant #JA200000I;Service #DC000029A;Cust #OP0001191T;-;9.861
Plant #JA200000I;Service #KR000006F;Cust #AJ0000203S;-;9.312
Plant #JA200000I;Service #EL000019K;Cust #HM0000769T;-;6.67
Plant #JA200000I;Service #LM000036P;Cust #CU0001460Z;-;6.567
Plant #JA200000I;Service #KR000006F;Cust #OA0000252G;-;7.305
Plant #JA200000I;Service #AI000047N;Cust #DO0001842F;-;8.566
Plant #JA200000I;Service #QX000044B;Cust #WM0001766G;-;18.814
Plant #JA200000I;Service #NX000058G;Cust #BM0002226M;-;9.831
Plant #JA200000I;Service #II000004U;Cust #HR0000136D;-;7.183
Plant #JA200000I;Service #SY000050P;Cust #KV0001974N;-;8.103
Plant #JA200000I;Service #OF000024C;Cust #IG0001085R;-;7.101
Plant #JA200000I;Service #CG000104Z;Cust #MX0004059R;-;6.881
Plant #JA200000I;Service #DC000029A;Cust #OK0001204R;-;8.36
Plant #JA200000I;Service #UR000106J;Cust #VJ0004101F;-;9.745
Plant #JA200000I;Service #YO000093H;Cust #WG0003679U;-;16.05
Plant #JA200000I;Service #EL000019K;Cust #RN0000764O;-;9.508
Plant #JA200000I;Service #NG000025B;Cust #UZ0001105H;-;7.374
Plant #JA200000I;Service #LM000036P;Cust #NJ0001475Z;-;8.381
Plant #JA200000I;Service #VJ000015T;Cust #MB0000577B;-;6.573
Plant #JA200000I;Service #CJ000080R;Cust #ZB0003152O;-;7.402
Plant #JA200000I;Service #XU000081L;Cust #BA0003230O;-;7.675
Plant #JA200000I;Service #SJ000052W;Cust #QB0002027N;-;9.059
Plant #JA200000I;Service #VJ000015T;Cust #TH0000561I;-;16.67
Plant #JA200000I;Service #HO000008Z;Cust #ZZ0000291T;-;7.928
Plant #JA200000I;Service #ZC000014H;Cust #DB0000548X;-;7.71
Plant #JA200000I;Service #NV000027T;Cust #HJ0001145G;-;8.855
Plant #JA200000I;Service #SJ000052W;Cust #DK0002023G;-;7.306
Plant #JA200000I;Service #RL000009I;Cust #IV0000338E;-;18.038
Plant #JA200000I;Service #OR000107L;Cust #GZ0004128Y;-;16.728
Plant #JA200000I;Service #MJ000016B;Cust #AQ0000610B;-;8.244
Plant #JA200000I;Service #OF000024C;Cust #TX0001049J;-;9.481
Plant #JA200000I;Service #DP000109X;Cust #LD0004222R;-;8.012
Plant #JA200000I;Service #HO000008Z;Cust #XJ0000284L;-;8.888
Plant #JA200000I;Service #KR000006F;Cust #XO0000213T;-;6.462
Plant #JA200000I;Service #MX000087I;Cust #EY0003498L;-;6.338
Plant #JA200000I;Service #LK000099U;Cust #QU0003859P;-;9.372
Plant #JA200000I;Service #ZC000014H;Cust #NW0000550W;-;9.385
Plant #JA200000I;Service #RR000012E;Cust #CV0000472U;-;9.209
Plant #JA200000I;Service #TY000048W;Cust #PA0001902S;-;9.419
Plant #JA200000I;Service #YO000093H;Cust #UC0003677L;-;8.45
Plant #JA200000I;Service #BF000020F;Cust #LJ0000773Q;-;8.043
Plant #JA200000I;Service #HV000091Y;Cust #HG0003634Q;-;7.088
Plant #JA200000I;Service #OF000024C;Cust #VM0001062D;-;6.65
Plant #JA200000I;Service #NR000112K;Cust #RL0004362U;-;7.12
Plant #JA200000I;Service #TY000048W;Cust #XY0001896L;-;8.528
Plant #JA200000I;Service #RL000009I;Cust #BJ0000303R;-;6.96
Plant #JA200000I;Service #XD000078Q;Cust #HL0003072A;-;8.003
Plant #JA200000I;Service #WG000043P;Cust #PO0001753M;-;9.515
Plant #JA200000I;Service #RS000038B;Cust #VS0001538V;-;18.86
Plant #JA200000I;Service #KY000059T;Cust #KG0002278M;-;8.566
Plant #JA200000I;Service #FW000090Q;Cust #MH0003580C;-;6.561
Plant #JA200000I;Service #KR000006F;Cust #PO0000250Z;-;9.207
Plant #JA200000I;Service #RR000012E;Cust #ZO0000496O;-;7.636
Plant #JA200000I;Service #NV000027T;Cust #EN0001133M;-;8.799
Plant #JA200000I;Service #JB000098J;Cust #IE0003829N;-;17.52
Plant #JA200000I;Service #CS000022E;Cust #ZR0000951Z;-;7.032
Plant #JA200000I;Service #KR000006F;Cust #LT0000191B;-;6.73
Plant #JA200000I;Service #BF000020F;Cust #RU0000824G;-;7.987
Plant #JA200000I;Service #LK000099U;Cust #SY0003842V;-;8.282
Plant #JA200000I;Service #NG000025B;Cust #YO0001101L;-;8.654
Plant #JA200000I;Service #EI000005S;Cust #YH0000171P;-;16.336
Plant #JA200000I;Service #II000004U;Cust #JS0000152C;-;17.656
Plant #JA200000I;Service #CS000022E;Cust #XV0000958M;-;8.162
Plant #JA200000I;Service #FW000090Q;Cust #IN0003595D;-;15.374
Plant #JA200000I;Service #LM000036P;Cust #UM0001470C;-;8.512
Plant #JA200000I;Service #SP000070F;Cust #BY0002758Z;-;19.686
Plant #JA200000I;Service #OJ000086B;Cust #IM0003472K;-;8.358
Plant #JA200000I;Service #EI000005S;Cust #YN0000168B;-;8.396
Plant #JA200000I;Service #VJ000015T;Cust #QH0000557N;-;9.105
Plant #JA200000I;Service #ZF000011T;Cust #MQ0000444B;-;8.502
Plant #JA200000I;Service #BF000020F;Cust #FZ0000819X;-;8.864
Plant #JA200000I;Service #OF000024C;Cust #MG0001051N;-;6.481
Plant #JA200000I;Service #RS000038B;Cust #FV0001544U;-;14.81
Plant #JA200000I;Service #WG000043P;Cust #BD0001697U;-;9.837
Plant #JA200000I;Service #YO000093H;Cust #HK0003672W;-;6.74
Plant #JA200000I;Service #SJ000052W;Cust #MU0002011Z;-;8.96
Plant #JA200000I;Service #RS000038B;Cust #MK0001569J;-;9.414
Plant #JA200000I;Service #NV000027T;Cust #VA0001164D;-;8.214
Plant #JA200000I;Service #BQ000073V;Cust #FX0002883U;-;8.888
Plant #JA200000I;Service #CG000104Z;Cust #VA0004029W;-;8.695
Plant #JA200000I;Service #SP000070F;Cust #VJ0002768M;-;9.136
Plant #JA200000I;Service #BF000020F;Cust #MC0000794S;-;8.748
Plant #JA200000I;Service #TX000040A;Cust #SW0001652P;-;7.122
Plant #JA200000I;Service #NG000025B;Cust #FV0001094M;-;7.675
Plant #JA200000I;Service #CJ000080R;Cust #AL0003180G;-;6.425
Plant #JA200000I;Service #YO000093H;Cust #XO0003669V;-;6.65
Plant #JA200000I;Service #BF000020F;Cust #CT0000782N;-;6.423
Plant #JA200000I;Service #BZ000094Y;Cust #KZ0003699G;-;7.42
Plant #JA200000I;Service #LP000057W;Cust #VP0002213A;-;9.552
Plant #JA200000I;Service #ZB000021C;Cust #DK0000901G;-;6.428
Plant #JA200000I;Service #ZF000011T;Cust #TP0000390P;-;6.688
Plant #JA200000I;Service #EI000005S;Cust #JW0000159T;-;7.853
Plant #JA200000I;Service #II000004U;Cust #TL0000137D;-;9.683
Plant #JA200000I;Service #ZA000062U;Cust #RZ0002426Q;-;9.454
Plant #JA200000I;Service #SJ000052W;Cust #TF0002041V;-;6.314
Plant #JA200000I;Service #EI000005S;Cust #EP0000167C;-;7.205
